customer_id,customer_name,city,state,joining_date,is_active
427,Ivan Wadhwa,Karimnagar,Gujarat,2024-09-19,False
428,Damini Goyal,Vijayanagaram,Tamil Nadu,2023-11-16,False
429,Hrishita Talwar,Visakhapatnam,Rajasthan,2023-11-05,False
430,Samaira Bava,Tadipatri,Tamil Nadu,2025-02-17,True
431,Kavya Karnik,Gurgaon,Telangana,2023-08-19,False
432,Abram Raja,Jammu,Andhra Pradesh,2022-09-09,False
433,Anya Bail,Khandwa,Punjab,2022-10-16,False
434,Advika Dixit,Gopalpur,Tamil Nadu,2025-04-02,True
435,Zain Bhagat,Shivpuri,Tamil Nadu,2022-01-26,False
436,Gatik Shan,Sikar,Delhi,2022-01-29,True
437,Shanaya Manda,Jabalpur,Andhra Pradesh,2024-01-31,False
438,Oorja Karpe,Ratlam,Telangana,2023-12-17,True
439,Advik Salvi,Baranagar,Gujarat,2024-07-19,False
440,Arhaan Behl,Bhagalpur,Kerala,2024-12-24,True
441,Aaryahi Wali,Tadipatri,Rajasthan,2023-04-18,False
442,Jayesh Gaba,Anantapur,Maharashtra,2023-12-14,True
443,Anahi Gokhale,Parbhani,Maharashtra,2021-07-19,True
444,Tarini Iyengar,Katihar,Punjab,2024-10-13,False
445,Divyansh Bhalla,Nangloi Jat,Telangana,2022-07-02,True
446,Tara Kade,Rampur,Delhi,2024-03-02,False
447,Devansh Raju,Davanagere,Maharashtra,2024-12-12,False
448,Shayak Behl,Jaunpur,Kerala,2023-06-26,True
449,Samarth Sha,Nellore,Tamil Nadu,2025-04-01,True
450,Aaina Dar,Madurai,Tamil Nadu,2022-04-26,True
451,Romil Vyas,Karnal,Tamil Nadu,2022-04-05,True
452,Shray Gara,Rourkela,Telangana,2024-12-08,False
453,Jayant Deol,Korba,Delhi,2022-07-21,False
454,Lavanya Savant,Noida,Maharashtra,2025-03-26,False
455,Jayan Goel,Sambhal,Kerala,2022-08-13,False
456,Bhamini Date,Aizawl,Rajasthan,2023-06-30,True
457,Divij Dhillon,Malda,Delhi,2022-10-01,True
458,Kiaan Taneja,Amritsar,Delhi,2021-08-28,False
459,Arhaan Garde,Bhusawal,Maharashtra,2024-04-29,True
460,Pihu Issac,Arrah,Kerala,2024-01-05,False
461,Bhavin Dora,Tiruppur,Kerala,2021-03-24,False
462,Badal Sankar,Dewas,Punjab,2021-05-18,False
463,Faiyaz Banik,Hyderabad,Rajasthan,2023-12-03,True
464,Nishith Raju,South Dumdum,Rajasthan,2024-04-02,False
465,Nirvaan Chaudhary,Khandwa,Karnataka,2022-10-19,True
466,Kashvi Kannan,Bokaro,Delhi,2021-08-03,True
467,Aayush Gara,Moradabad,Punjab,2024-01-05,True
468,Darshit Karan,Bihar Sharif,Tamil Nadu,2024-09-10,True
469,Taran Sachdev,Jhansi,Karnataka,2023-02-11,False
470,Advik Butala,Hubli–Dharwad,Telangana,2021-06-14,False
471,Jiya Zachariah,Vadodara,Delhi,2023-08-29,True
472,Mamooty Gandhi,Allahabad,Andhra Pradesh,2022-07-25,False
473,Kiaan Wali,Thane,Telangana,2023-08-07,False
474,Shayak Basu,Hindupur,Kerala,2023-03-09,False
475,Misha Sachar,Kozhikode,Tamil Nadu,2024-10-04,True
476,Keya Bumb,Vasai-Virar,Andhra Pradesh,2024-10-26,True
477,Bhamini Thakkar,Tumkur,Delhi,2024-04-07,False
478,Ayesha Keer,Purnia,Kerala,2023-06-21,False
479,Parinaaz Karnik,Giridih,Andhra Pradesh,2024-03-04,False
480,Ayesha Bir,Anand,Maharashtra,2023-04-08,True
481,Miraan Agrawal,Yamunanagar,Delhi,2021-05-20,False
482,Nirvi Iyengar,Panchkula,Telangana,2021-12-02,False
483,Siya Kar,Kalyan-Dombivli,Delhi,2022-10-12,True
484,Kavya Bal,Gopalpur,Delhi,2021-04-18,True
485,Urvi Deep,Sri Ganganagar,Gujarat,2021-08-18,False
486,Armaan Chauhan,Sonipat,Kerala,2023-12-08,False
487,Nakul Dua,Tiruchirappalli,Tamil Nadu,2023-11-07,True
488,Kismat Baria,Kota,Tamil Nadu,2022-11-30,False
489,Vedika Badami,Aizawl,Andhra Pradesh,2021-03-19,False
490,Shaan Madan,Bongaigaon,Andhra Pradesh,2024-08-14,False
491,Mahika Sankar,Jehanabad,Telangana,2024-11-25,True
492,Shalv Sahni,Tiruvottiyur,Maharashtra,2021-07-17,True
493,Divyansh Chatterjee,Ludhiana,Punjab,2024-10-21,True
494,Uthkarsh Dora,Morena,Andhra Pradesh,2021-12-25,True
495,Tarini Kara,Gaya,Andhra Pradesh,2023-01-19,True
496,Azad Srinivas,Deoghar,Karnataka,2023-07-07,False
497,Lakshit Randhawa,Medininagar,Delhi,2025-01-07,True
498,Zoya Ramesh,Panchkula,Maharashtra,2022-10-16,True
499,Lakshay Ahluwalia,Suryapet,Tamil Nadu,2021-04-14,False
500,Azad Raja,Baranagar,Delhi,2021-08-06,False
501,Jiya Sood,Jhansi,Delhi,2021-05-22,True
502,Jayan Uppal,Sonipat,Tamil Nadu,2023-09-18,True
503,Amira Zachariah,Singrauli,Kerala,2023-09-13,True
504,Aarav Wable,Dindigul,Rajasthan,2024-09-05,False
505,Aaryahi Cheema,Kadapa,Andhra Pradesh,2021-12-18,True
506,Lagan Sidhu,Delhi,Maharashtra,2022-10-27,True
507,Rasha Taneja,Shimla,Rajasthan,2023-04-06,True
508,Uthkarsh Mannan,Tezpur,Karnataka,2024-07-05,True
509,Kiaan Ahuja,Nagaon,Andhra Pradesh,2021-08-01,False
510,Kismat Saini,Muzaffarpur,Delhi,2021-04-28,False
511,Ranbir Choudhury,Mysore,Punjab,2022-03-20,True
512,Biju Sane,Faridabad,Tamil Nadu,2024-08-19,False
513,Dishani Krishnamurthy,Amaravati,Karnataka,2023-07-18,False
514,Sumer Dugar,Begusarai,Punjab,2024-11-11,True
515,Faiyaz Dhingra,Erode,Tamil Nadu,2022-08-18,True
516,Kimaya Kala,Panvel,Karnataka,2024-11-05,False
517,Himmat Barman,Morena,Punjab,2023-03-05,False
518,Arnav Sundaram,Katni,Delhi,2023-07-10,False
519,Sara Sura,Dharmavaram,Maharashtra,2022-02-14,True
520,Anahi Kalita,Salem,Gujarat,2022-04-20,True
521,Ritvik Andra,Bilaspur,Punjab,2022-09-06,False
522,Kashvi Sant,Kulti,Andhra Pradesh,2021-05-31,False
523,Tejas Dayal,Barasat,Rajasthan,2024-03-28,False
524,Jivika Desai,Chittoor,Telangana,2022-07-12,True
525,Ojas Shan,Purnia,Tamil Nadu,2025-04-10,True
526,Ela Ramachandran,Avadi,Andhra Pradesh,2022-04-17,True
527,Eva Chaudry,Panipat,Karnataka,2024-04-05,True
528,Jivin Goel,Bharatpur,Maharashtra,2021-06-16,False
529,Jayant Borah,Sambhal,Andhra Pradesh,2023-02-04,False
530,Saksham Lanka,Indore,Gujarat,2022-03-16,True
531,Elakshi Iyengar,Dhule,Telangana,2023-06-19,True
532,Alia Doctor,Sikar,Tamil Nadu,2025-04-06,False
533,Ivan Dutt,Ongole,Rajasthan,2023-10-06,False
534,Neysa Wadhwa,Uluberia,Karnataka,2024-08-30,False
535,Ela Comar,Srikakulam,Andhra Pradesh,2021-06-15,True
536,Hrishita Dixit,Bareilly,Karnataka,2021-09-14,False
537,Ahana  Ganguly,Ujjain,Kerala,2024-05-16,True
538,Priyansh Kothari,Surendranagar Dudhrej,Karnataka,2024-11-12,True
539,Umang Dada,Sikar,Tamil Nadu,2024-07-19,True
540,Advik Dutt,Kulti,Rajasthan,2023-05-31,False
541,Ivan Bali,Suryapet,Kerala,2023-06-09,True
542,Devansh Chandran,Hosur,Kerala,2023-05-25,True
543,Piya Saini,Mahbubnagar,Gujarat,2022-08-30,False
544,Alisha Sarma,Rourkela,Karnataka,2024-01-06,True
545,Zeeshan Chad,Bettiah,Gujarat,2024-03-20,True
546,Romil Walla,Arrah,Andhra Pradesh,2024-08-19,True
547,Indrans Baria,Gaya,Maharashtra,2024-06-30,False
548,Aarav Sastry,Ramgarh,Gujarat,2022-02-16,True
549,Vidur Sule,Chapra,Karnataka,2022-11-28,True
550,Dhanush Comar,Pallavaram,Gujarat,2023-09-24,True
551,Ivan Mandal,Secunderabad,Punjab,2024-10-20,False
552,Trisha Golla,Nagpur,Andhra Pradesh,2023-11-09,True
553,Zaina Shankar,Jalgaon,Gujarat,2022-07-16,True
554,Dharmajan Bora,Bangalore,Kerala,2022-05-02,False
555,Yasmin Jaggi,Coimbatore,Delhi,2024-07-31,False
556,Misha Kumer,Mira-Bhayandar,Tamil Nadu,2021-11-03,True
557,Manjari Bassi,Hapur,Tamil Nadu,2023-12-23,False
558,Lakshit Wagle,Tadipatri,Delhi,2024-10-22,False
559,Vardaniya Mall,Sangli-Miraj & Kupwad,Andhra Pradesh,2024-10-15,False
560,Lagan Sampath,Miryalaguda,Telangana,2023-08-04,False
561,Vedika Krishnamurthy,Gopalpur,Delhi,2025-03-29,True
562,Alisha Kunda,Latur,Delhi,2024-02-18,True
563,Mannat Chacko,Bilaspur,Delhi,2022-08-03,True
564,Anay Kala,Haridwar,Delhi,2023-03-31,False
565,Tiya Choudhry,Bahraich,Gujarat,2022-05-03,False
566,Nirvaan Varkey,Davanagere,Punjab,2022-06-24,False
567,Rhea Sen,Raebareli,Kerala,2022-06-23,False
568,Sara Bahri,Purnia,Maharashtra,2021-10-28,True
569,Aaina Chaudhari,Panvel,Andhra Pradesh,2023-08-23,True
570,Aaina Chada,Chapra,Andhra Pradesh,2024-10-10,True
571,Tara Rastogi,Shahjahanpur,Gujarat,2023-05-14,True
572,Dhruv Chokshi,Patna,Maharashtra,2022-04-06,True
573,Lakshit Chowdhury,Noida,Karnataka,2022-04-05,True
574,Tanya Bose,Bidar,Karnataka,2023-12-31,False
575,Advik Sehgal,Guwahati,Punjab,2021-07-11,True
576,Shayak Jani,Sasaram,Karnataka,2024-02-26,False
577,Mannat Buch,Latur,Rajasthan,2025-02-16,False
578,Saanvi Varma,Raebareli,Delhi,2021-10-02,False
579,Jivin Kar,Bhalswa Jahangir Pur,Maharashtra,2024-09-26,False
580,Ritvik Bhandari,Kalyan-Dombivli,Andhra Pradesh,2022-10-09,True
581,Anaya Desai,Hapur,Rajasthan,2023-01-21,True
582,Hridaan Tella,Ichalkaranji,Telangana,2024-03-17,True
583,Khushi Bala,Raiganj,Gujarat,2024-11-16,True
584,Sahil Sunder,Haldia,Andhra Pradesh,2022-05-21,True
585,Badal Setty,Ramgarh,Kerala,2021-07-23,True
586,Vidur Karnik,Nashik,Andhra Pradesh,2024-06-30,True
587,Saanvi Sangha,Bokaro,Punjab,2024-09-07,False
588,Siya Hegde,Alappuzha,Tamil Nadu,2022-08-31,True
589,Yuvaan Agarwal,Karawal Nagar,Kerala,2021-08-18,False
590,Bhavin Luthra,Maheshtala,Telangana,2023-02-24,False
591,Anya Kannan,Bhiwani,Rajasthan,2023-08-07,False
592,Charvi Sastry,Ulhasnagar,Rajasthan,2023-11-26,False
593,Kimaya Sibal,Thrissur,Delhi,2021-09-08,False
594,Ranbir Varma,Noida,Tamil Nadu,2024-08-01,True
595,Ivan Sandhu,Panipat,Rajasthan,2022-06-14,True
596,Jivin Raval,Navi Mumbai,Karnataka,2021-03-30,True
597,Anika Korpal,Vijayanagaram,Telangana,2022-03-18,True
598,Jivika Kaul,Thanjavur,Delhi,2024-01-05,False
599,Aaina Sinha,Siliguri,Andhra Pradesh,2021-12-25,False
600,Mehul Dass,Guwahati,Punjab,2024-07-26,True
601,Kaira Malhotra,Raichur,Kerala,2022-01-09,True
602,Urvi Chacko,Kozhikode,Maharashtra,2021-04-30,True
603,Renee Buch,Sasaram,Gujarat,2022-09-30,False
604,Fateh Bansal,Mira-Bhayandar,Maharashtra,2023-04-12,True
605,Anya Saxena,Nagercoil,Karnataka,2024-03-15,True
606,Tanya Ram,Haridwar,Rajasthan,2024-06-27,True
607,Inaaya  Saini,Mirzapur,Rajasthan,2023-06-18,False
608,Rohan Kakar,Bhilwara,Maharashtra,2024-04-30,True
609,Amira Yadav,Serampore,Rajasthan,2023-05-16,False
610,Siya Sood,Nagercoil,Gujarat,2024-10-03,False
611,Divit Ganguly,Serampore,Maharashtra,2022-01-09,False
612,Fateh Barad,Sikar,Tamil Nadu,2022-10-14,False
613,Miraan Wable,Chennai,Delhi,2024-02-27,False
614,Anahi Halder,Kishanganj,Telangana,2022-02-27,False
615,Rhea Dhaliwal,Dibrugarh,Andhra Pradesh,2021-04-13,False
616,Nehmat Jha,Gudivada,Gujarat,2021-06-27,True
617,Vedika Sachdeva,Munger,Telangana,2024-12-18,False
618,Rohan Deshmukh,Ballia,Karnataka,2022-09-15,False
619,Mannat Shan,Bally,Karnataka,2023-06-23,True
620,Nitya Desai,Katihar,Delhi,2023-02-22,True
621,Lakshit Krishnamurthy,Surendranagar Dudhrej,Andhra Pradesh,2024-07-12,False
622,Ranbir Lala,Jehanabad,Maharashtra,2021-12-12,False
623,Taran Gala,Ramgarh,Delhi,2021-03-24,False
624,Neelofar Kala,Amaravati,Telangana,2024-05-24,True
625,Drishya Sami,Ambattur,Rajasthan,2024-02-14,True
626,Lavanya Thaman,Haridwar,Gujarat,2022-10-09,True
627,Armaan Varughese,Belgaum,Andhra Pradesh,2022-05-15,True
628,Sahil Sheth,Kishanganj,Kerala,2024-02-02,True
629,Mamooty Upadhyay,Dhanbad,Tamil Nadu,2024-05-17,True
630,Indrajit Kapur,Jorhat,Karnataka,2022-03-12,True
631,Aarna Ravi,Bhopal,Karnataka,2024-06-26,False
632,Mohanlal Luthra,Sangli-Miraj & Kupwad,Telangana,2021-10-07,True
633,Oorja Yadav,Jammu,Andhra Pradesh,2022-07-08,False
634,Parinaaz Kuruvilla,Dindigul,Maharashtra,2021-05-04,True
635,Renee Madan,Jamshedpur,Andhra Pradesh,2021-05-14,True
636,Eshani Desai,Karaikudi,Telangana,2021-04-15,False
637,Inaaya  Dhingra,Hosur,Maharashtra,2023-08-08,False
638,Mehul Bala,Hubli–Dharwad,Kerala,2021-03-30,True
639,Purab Singh,Ramgarh,Maharashtra,2023-12-11,False
640,Jivin Dara,Ambattur,Kerala,2022-11-28,False
641,Nirvaan Mandal,Anand,Gujarat,2024-01-25,False
642,Nayantara Swamy,Bally,Karnataka,2024-08-27,False
643,Mannat Raval,Rajahmundry,Kerala,2022-05-21,True
644,Tanya Sule,Uluberia,Delhi,2023-10-12,False
645,Gokul Dugar,Asansol,Gujarat,2023-12-20,False
646,Stuvan Anand,Unnao,Tamil Nadu,2024-08-29,False
647,Arhaan Basu,Parbhani,Delhi,2023-05-22,False
648,Sara Chanda,Parbhani,Maharashtra,2021-11-05,True
649,Kabir Rajan,Mirzapur,Andhra Pradesh,2024-01-19,True
650,Baiju Barman,Miryalaguda,Maharashtra,2024-11-10,True
651,Vanya Bora,Guntakal,Tamil Nadu,2023-03-17,False
652,Kavya Apte,Coimbatore,Delhi,2022-10-12,True
653,Pranay Singhal,Gudivada,Maharashtra,2024-07-10,True
654,Zain Mand,Tiruchirappalli,Delhi,2022-07-17,True
655,Navya Sibal,Bangalore,Maharashtra,2021-03-29,False
656,Alia Mani,Hospet,Kerala,2024-01-09,True
657,Rohan Thaker,Shimla,Kerala,2024-04-10,True
658,Khushi Jha,Mira-Bhayandar,Gujarat,2023-03-11,True
659,Jiya Srivastava,Bhiwandi,Telangana,2022-06-12,False
660,Bhavin Saxena,Hazaribagh,Punjab,2023-11-29,False
661,Misha Master,Udaipur,Gujarat,2022-07-19,True
662,Umang Badami,Junagadh,Kerala,2021-05-09,True
663,Biju Zachariah,Darbhanga,Tamil Nadu,2023-08-12,False
664,Purab Rajagopal,Firozabad,Delhi,2023-12-24,True
665,Sahil Badami,Gorakhpur,Gujarat,2023-04-14,True
666,Shalv Badami,Ahmedabad,Telangana,2023-10-27,True
667,Devansh Apte,Howrah,Punjab,2023-06-04,False
668,Parinaaz Sura,Gopalpur,Maharashtra,2024-03-26,False
669,Shanaya Wable,Saharanpur,Karnataka,2021-05-05,True
670,Indrajit Agarwal,Medininagar,Andhra Pradesh,2021-07-06,False
671,Ryan Borra,Ahmednagar,Andhra Pradesh,2022-10-31,False
672,Saksham Kakar,Raipur,Punjab,2022-05-30,True
673,Vidur Saraf,Bhalswa Jahangir Pur,Kerala,2024-10-06,True
674,Charvi Ravel,Bareilly,Kerala,2022-12-09,True
675,Veer Banerjee,Hapur,Kerala,2023-11-02,True
676,Himmat Samra,Imphal,Karnataka,2021-08-19,True
677,Chirag Rajagopalan,Malda,Andhra Pradesh,2022-10-05,True
678,Himmat Gopal,Hyderabad,Telangana,2022-08-13,False
679,Khushi Soman,Haridwar,Andhra Pradesh,2024-04-28,True
680,Rasha Bora,Madurai,Delhi,2022-08-10,False
681,Vivaan Bahri,Kamarhati,Karnataka,2024-01-01,False
682,Manikya Kar,Gaya,Maharashtra,2024-04-06,True
683,Taran Sridhar,Yamunanagar,Maharashtra,2023-07-31,False
684,Sara Sastry,Firozabad,Tamil Nadu,2023-02-18,True
685,Madhup Bassi,Shimoga,Delhi,2025-03-12,False
686,Zara Dhar,Jaunpur,Telangana,2021-09-08,False
687,Neelofar Raj,Hosur,Andhra Pradesh,2024-11-08,False
688,Tejas Lata,Sasaram,Delhi,2024-05-03,False
689,Ayesha Mahajan,Dhanbad,Delhi,2021-05-09,False
690,Zeeshan Talwar,Bidhannagar,Delhi,2023-11-25,True
691,Kartik Bhagat,Kalyan-Dombivli,Telangana,2022-07-26,True
692,Myra Sidhu,Allahabad,Telangana,2022-10-15,True
693,Kashvi Luthra,Malda,Gujarat,2024-07-08,False
694,Ivana Gaba,Karaikudi,Tamil Nadu,2021-07-11,True
695,Lakshay Tailor,Ghaziabad,Karnataka,2023-08-13,False
696,Hrishita Biswas,Raurkela Industrial Township,Andhra Pradesh,2022-02-13,True
697,Khushi Batra,Howrah,Rajasthan,2025-03-09,False
698,Anahi Deshmukh,Etawah,Tamil Nadu,2024-03-27,True
699,Faiyaz Ghosh,Jaipur,Gujarat,2024-04-08,True
700,Neysa Agarwal,Amroha,Maharashtra,2023-03-25,False
701,Zara Ramakrishnan,Vasai-Virar,Kerala,2024-10-11,True
702,Myra Madan,Jehanabad,Telangana,2024-04-27,False
703,Dhruv Chaudhary,Malegaon,Tamil Nadu,2021-07-24,True
704,Anaya Ben,Dhule,Andhra Pradesh,2023-11-15,True
705,Anaya Sami,Asansol,Kerala,2022-05-24,False
706,Aarush Kumar,Indore,Rajasthan,2025-04-20,True
707,Jiya Bhakta,Dibrugarh,Andhra Pradesh,2022-02-02,False
708,Mahika Sangha,Bhimavaram,Gujarat,2021-06-22,False
709,Yasmin Majumdar,Rourkela,Delhi,2023-04-10,False
710,Urvi Chandra,Eluru,Maharashtra,2023-09-16,True
711,Romil Sangha,Ludhiana,Telangana,2024-05-25,True
712,Zeeshan Chaudry,Uluberia,Karnataka,2025-03-31,False
713,Rati Ramakrishnan,Rourkela,Karnataka,2024-10-01,True
714,Alia Suri,Sangli-Miraj & Kupwad,Karnataka,2022-10-23,True
715,Vidur Mahajan,Nandyal,Telangana,2021-06-04,True
716,Faiyaz Desai,Tezpur,Andhra Pradesh,2021-07-07,False
717,Mehul Rout,Unnao,Delhi,2021-09-02,False
718,Anya Kurian,Vadodara,Punjab,2021-08-10,True
719,Armaan Butala,Gaya,Delhi,2021-09-21,False
720,Shalv Ratti,Nandyal,Punjab,2024-03-25,False
721,Hazel Saran,Bhimavaram,Delhi,2021-09-26,True
722,Zain Bath,Ghaziabad,Tamil Nadu,2023-07-09,True
723,Yakshit Sankaran,Bhiwandi,Kerala,2023-03-30,False
724,Stuvan Uppal,South Dumdum,Andhra Pradesh,2021-06-09,False
725,Vanya Chaudhary,Sangli-Miraj & Kupwad,Maharashtra,2022-10-11,True
726,Ivan Lal,Hajipur,Rajasthan,2025-02-04,False
727,Aaryahi Grover,Arrah,Karnataka,2024-03-12,False
728,Abram Chowdhury,Ambala,Telangana,2021-03-24,False
729,Elakshi Dua,Nagaon,Maharashtra,2023-02-04,False
730,Krish Loke,Hajipur,Telangana,2023-02-22,False
731,Shaan Sangha,Sambalpur,Gujarat,2023-01-15,True
732,Veer Ravi,Shahjahanpur,Telangana,2023-10-14,True
733,Rasha Balakrishnan,Fatehpur,Punjab,2023-03-11,False
734,Keya Sinha,Rohtak,Gujarat,2022-10-06,False
735,Jayant Dayal,Malda,Maharashtra,2022-02-06,False
736,Ivana Kamdar,Jodhpur,Telangana,2023-10-10,True
737,Ira Aggarwal,Motihari,Gujarat,2021-05-09,True
738,Advik Bath,Raichur,Andhra Pradesh,2021-08-12,True
739,Aarush Tandon,Amroha,Punjab,2023-12-06,False
740,Vaibhav Amble,Dibrugarh,Punjab,2021-07-30,True
741,Taimur Talwar,Jammu,Rajasthan,2023-07-09,False
742,Ahana  Ramakrishnan,Sambalpur,Telangana,2023-01-22,True
743,Ojas Chandran,Tezpur,Kerala,2022-06-08,True
744,Rohan Mandal,Dindigul,Karnataka,2022-11-01,False
745,Myra Dube,Berhampur,Andhra Pradesh,2024-10-28,True
746,Tarini Agate,Guwahati,Maharashtra,2024-09-30,True
747,Kanav Tak,Thoothukudi,Andhra Pradesh,2021-08-14,True
748,Onkar Balasubramanian,Firozabad,Maharashtra,2023-01-18,False
749,Renee Bains,Mahbubnagar,Delhi,2021-07-08,False
750,Ehsaan Ramesh,Sangli-Miraj & Kupwad,Karnataka,2024-12-07,True
751,Dhruv Mander,Raichur,Andhra Pradesh,2021-08-28,True
752,Badal Gour,Aizawl,Punjab,2023-04-06,False
753,Yakshit Sachar,Kanpur,Kerala,2024-11-27,False
754,Eshani Bhardwaj,Muzaffarpur,Gujarat,2025-01-02,True
755,Raunak Ahuja,Jabalpur,Rajasthan,2023-09-15,True
756,Divyansh Sagar,Siliguri,Karnataka,2025-02-25,False
757,Tanya Andra,Siliguri,Delhi,2022-03-03,True
758,Miraan Dhar,Gandhinagar,Rajasthan,2024-08-14,False
759,Saanvi Warrior,Bangalore,Karnataka,2025-04-04,True
760,Onkar Brahmbhatt,Phusro,Telangana,2022-11-11,False
761,Vanya Chaudry,Muzaffarnagar,Gujarat,2024-09-17,False
762,Gokul Mane,Phusro,Tamil Nadu,2025-01-18,False
763,Ivan Madan,Malegaon,Punjab,2024-05-14,True
764,Hrishita Setty,Nandyal,Maharashtra,2022-11-06,False
765,Shlok Lala,Madurai,Delhi,2023-12-13,True
766,Adah Gopal,Jhansi,Telangana,2023-12-31,True
767,Priyansh Date,Nandyal,Maharashtra,2025-03-14,True
768,Lavanya Kulkarni,Jehanabad,Telangana,2022-09-19,False
769,Suhana Tara,Anantapur,Tamil Nadu,2023-12-07,False
770,Tushar Kapadia,Noida,Tamil Nadu,2022-02-17,True
771,Vaibhav Ravel,Kadapa,Tamil Nadu,2023-10-01,True
772,Yashvi Sarma,Hazaribagh,Delhi,2021-10-06,True
773,Samaira Bora,Barasat,Telangana,2022-11-23,False
774,Pari Sarraf,Secunderabad,Tamil Nadu,2023-02-16,False
775,Bhamini Yohannan,Nagpur,Karnataka,2025-02-13,False
776,Lavanya Bala,Ambala,Maharashtra,2021-12-29,False
777,Manjari Subramanian,Ongole,Rajasthan,2024-09-04,False
778,Vanya Savant,Kolkata,Andhra Pradesh,2025-01-09,False
779,Kanav Varghese,Mathura,Gujarat,2022-01-27,False
780,Anay Sankar,Chennai,Kerala,2021-06-15,False
781,Anvi Raval,Aizawl,Karnataka,2024-06-09,True
782,Neelofar Kulkarni,Nizamabad,Delhi,2024-08-02,True
783,Vardaniya Krishna,Ballia,Maharashtra,2022-01-02,True
784,Samaira Char,Mahbubnagar,Tamil Nadu,2023-05-17,True
785,Yuvraj  Gara,Jhansi,Gujarat,2022-03-17,True
786,Aarush Handa,Nangloi Jat,Delhi,2021-11-21,True
787,Tushar Ahluwalia,Bokaro,Tamil Nadu,2023-04-26,True
788,Anaya Dora,Agra,Kerala,2022-03-01,True
789,Zara Dugar,Bidhannagar,Delhi,2022-01-10,True
790,Trisha Bhatt,Hospet,Kerala,2023-02-26,True
791,Zain Bassi,Karnal,Kerala,2022-06-07,False
792,Dhanush Lad,Nandyal,Andhra Pradesh,2021-09-10,True
793,Kavya Bains,Thoothukudi,Delhi,2025-03-03,False
794,Seher Kari,Mehsana,Gujarat,2024-11-13,False
795,Emir Saraf,Bidhannagar,Gujarat,2022-06-24,True
796,Ela Subramaniam,Gaya,Tamil Nadu,2023-05-13,True
797,Farhan Tiwari,Satna,Maharashtra,2024-10-13,True
798,Divij Sant,Hubli–Dharwad,Gujarat,2024-09-24,True
799,Reyansh Mann,Gandhinagar,Delhi,2021-07-03,False
800,Chirag Dubey,Purnia,Karnataka,2024-09-10,False
801,Alisha Saha,Ulhasnagar,Rajasthan,2024-07-09,True
802,Gokul Saran,Danapur,Rajasthan,2023-10-28,True
803,Ivana Chopra,Madurai,Tamil Nadu,2021-07-09,False
804,Abram Deep,Shimla,Tamil Nadu,2023-07-08,False
805,Anika Sibal,Bijapur,Maharashtra,2021-09-27,True
806,Devansh Bhatia,Belgaum,Tamil Nadu,2022-12-03,False
807,Ela Dhingra,Moradabad,Delhi,2022-08-23,False
808,Mohanlal Sen,Agartala,Rajasthan,2024-05-27,False
809,Ela Chadha,Pimpri-Chinchwad,Tamil Nadu,2023-10-02,False
810,Himmat Sami,Siliguri,Tamil Nadu,2022-09-07,False
811,Anya Aurora,Bhiwani,Maharashtra,2023-11-01,True
812,Akarsh Lalla,Bhagalpur,Karnataka,2023-10-21,True
813,Prisha Ranganathan,Anantapur,Maharashtra,2022-12-16,True
814,Parinaaz Krishnan,Bhusawal,Andhra Pradesh,2024-10-30,False
815,Divit Chaudhuri,Tiruchirappalli,Rajasthan,2021-11-15,False
816,Abram Hayer,Kishanganj,Delhi,2021-04-14,False
817,Yuvaan Chowdhury,Latur,Gujarat,2024-11-09,False
818,Advik Kari,Raurkela Industrial Township,Karnataka,2022-02-27,False
819,Yuvaan Wable,Kishanganj,Delhi,2022-02-08,False
820,Krish Khurana,Gopalpur,Maharashtra,2024-01-12,True
821,Samaira Dar,North Dumdum,Delhi,2021-07-21,True
822,Alia Sarkar,Bidhannagar,Telangana,2025-01-18,True
823,Kiara Saran,Tirupati,Karnataka,2023-03-19,False
824,Advik Sarin,Ozhukarai,Telangana,2023-08-01,True
825,Pranay Rajan,Madanapalle,Punjab,2024-08-11,False
826,Arnav Taneja,Bhalswa Jahangir Pur,Kerala,2024-05-11,True
827,Sana Sampath,Jamshedpur,Gujarat,2023-11-17,False
828,Ehsaan Bala,Maheshtala,Tamil Nadu,2023-10-02,False
829,Dharmajan Dhar,Medininagar,Telangana,2022-05-16,False
830,Diya Dar,Visakhapatnam,Maharashtra,2025-01-03,False
831,Hunar Kapoor,Bhilwara,Rajasthan,2024-08-06,True
832,Farhan Cheema,Sultan Pur Majra,Punjab,2023-02-03,False
833,Faiyaz Yogi,Panvel,Maharashtra,2022-02-19,False
834,Jayant Chanda,Faridabad,Tamil Nadu,2022-03-31,True
835,Emir Dara,Amritsar,Tamil Nadu,2025-02-03,False
836,Parinaaz Mammen,Ahmedabad,Maharashtra,2024-10-13,False
837,Nirvaan Bhagat,Phagwara,Delhi,2021-07-17,True
838,Alisha Kant,Gudivada,Telangana,2022-06-07,True
839,Neelofar Ganesan,Panvel,Telangana,2022-03-11,False
840,Badal Bajaj,Jamalpur,Maharashtra,2023-06-27,False
841,Nehmat Dalal,Surat,Rajasthan,2022-04-26,False
842,Purab Gokhale,Gwalior,Kerala,2023-04-03,True
843,Vivaan Tailor,Bahraich,Andhra Pradesh,2022-01-29,True
844,Myra Bassi,Bidar,Kerala,2024-12-12,True
